ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
27442	"gene-Hacd2"	"Hacd2"	chrNC_000082.7	+	34895975	34896064	34869089	34869108	34920125	34920247
27443	"gene-Hacd2"	"Hacd2"	chrNC_000082.7	+	34922315	34922494	34920125	34920247	34926684	34929545
27448	"gene-Exoc1"	"Exoc1"	chrNC_000071.7	+	76707564	76707672	76706850	76707014	76708176	76708253
27449	"gene-Exoc1"	"Exoc1"	chrNC_000071.7	+	76714803	76715003	76711076	76711260	76715813	76716008
27451	"gene-Setx"	"Setx"	chrNC_000068.8	+	29020191	29020402	29016885	29017075	29029231	29029451
27452	"gene-Setx"	"Setx"	chrNC_000068.8	+	29023933	29024043	29020191	29020402	29029231	29029451
27453	"gene-Setx"	"Setx"	chrNC_000068.8	+	29029231	29029451	29023933	29024043	29030280	29030400
27454	"gene-Setx"	"Setx"	chrNC_000068.8	+	29030280	29030400	29029231	29029451	29033901	29034073
27455	"gene-Setx"	"Setx"	chrNC_000068.8	+	29040019	29040119	29034614	29038733	29043949	29044108
27456	"gene-Setx"	"Setx"	chrNC_000068.8	+	29043949	29044108	29040019	29040119	29046999	29047232
27457	"gene-Setx"	"Setx"	chrNC_000068.8	+	29061174	29061362	29056279	29056387	29062327	29062420
27458	"gene-Setx"	"Setx"	chrNC_000068.8	+	29063568	29063733	29062253	29062420	29066888	29066987
27462	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100588696	100588817	100548771	100550749	100609199	100609253
27463	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100588696	100588817	100548771	100550749	100625124	100625252
27464	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100607843	100607967	100550041	100550749	100609199	100609253
27465	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100607843	100607967	100550041	100550749	100613928	100614083
27466	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100607843	100607967	100588696	100588817	100609199	100609253
27467	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100609199	100609253	100548771	100550749	100613928	100614083
27468	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100609199	100609253	100607843	100607967	100613928	100614083
27469	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100613928	100614083	100548771	100550749	100625124	100625252
27470	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100625124	100625252	100548771	100550749	100641387	100641548
27471	"gene-Shq1"	"Shq1"	chrNC_000072.7	-	100632219	100632332	100625124	100625252	100641387	100641548
27472	"gene-Prkci"	"Prkci"	chrNC_000069.7	+	31072698	31072820	31049892	31050234	31079278	31079368
27474	"gene-Prkci"	"Prkci"	chrNC_000069.7	+	31080401	31080452	31072698	31072820	31083634	31083720
27475	"gene-Prkci"	"Prkci"	chrNC_000069.7	+	31083634	31083720	31080401	31080452	31085232	31085373
27476	"gene-Prkci"	"Prkci"	chrNC_000069.7	+	31088647	31088706	31087326	31087378	31091994	31092171
27477	"gene-Prkci"	"Prkci"	chrNC_000069.7	+	31101120	31101236	31100621	31100711	31104338	31106881
27478	"gene-Slc27a4"	"Slc27a4"	chrNC_000068.8	+	29702563	29702728	29702276	29702414	29702799	29702946
27479	"gene-Eef1e1"	"Eef1e1"	chrNC_000079.7	-	38838971	38839067	38829666	38830286	38840015	38840216
27483	"gene-Lrch2"	"Lrch2"	chrNC_000086.8	-	146271229	146271274	146264610	146264668	146274830	146274947
27491	"gene-Nlk"	"Nlk"	chrNC_000077.7	-	78474148	78474250	78465666	78465753	78477694	78477904
27492	"gene-Nlk"	"Nlk"	chrNC_000077.7	-	78474148	78474250	78465666	78465753	78480130	78480216
27493	"gene-Nlk"	"Nlk"	chrNC_000077.7	-	78477694	78477904	78465666	78465753	78480130	78480216
27494	"gene-Nlk"	"Nlk"	chrNC_000077.7	-	78477694	78477904	78474148	78474250	78480130	78480216
27498	"gene-Agpat5"	"Agpat5"	chrNC_000074.7	+	18911492	18911562	18896294	18896794	18918908	18919024
27499	"gene-Agpat5"	"Agpat5"	chrNC_000074.7	+	18918908	18919024	18896294	18896794	18920853	18920943
27500	"gene-1700028E10Rik"	"1700028E10Rik"	chrNC_000071.7	+	151311926	151312003	151303853	151303988	151317955	151319629
27501	"gene-1700028E10Rik"	"1700028E10Rik"	chrNC_000071.7	+	151331339	151331532	151303853	151303988	151337091	151337548
27502	"gene-Dstn"	"Dstn"	chrNC_000068.8	+	143780304	143780612	143757250	143757567	143781871	143781948
27503	"gene-Gm42201"	"Gm42201"	chrNC_000069.7	-	32347453	32347597	32333330	32333411	32380328	32380456
27511	"gene-Drc1"	"Drc1"	chrNC_000071.7	+	30521298	30521442	30520346	30520618	30521731	30521834
27512	"gene-Gm30655"	"Gm30655"	chrNC_000079.7	+	63759419	63759585	63746932	63747143	63762179	63763495
27515	"gene-Hsd17b7"	"Hsd17b7"	chrNC_000067.7	-	169791959	169792074	169788573	169788768	169793255	169793348
27517	"gene-Ube2d3"	"Ube2d3"	chrNC_000069.7	+	135165735	135165841	135164558	135164636	135168710	135168804
27518	"gene-Ube2d3"	"Ube2d3"	chrNC_000069.7	+	135168710	135168804	135165735	135165841	135170955	135173975
27521	"gene-Tcerg1"	"Tcerg1"	chrNC_000084.7	+	42652432	42652658	42644368	42644650	42655978	42656131
27528	"gene-Gm38699"	"Gm38699"	chrNC_000078.7	-	23833744	23833805	23786065	23786407	23850521	23850957
27530	"gene-Rce1"	"Rce1"	chrNC_000085.7	-	4673528	4673591	4672622	4673270	4673853	4673925
27531	"gene-Rce1"	"Rce1"	chrNC_000085.7	-	4673528	4673604	4672620	4673270	4673853	4673925
27532	"gene-Clk2"	"Clk2"	chrNC_000069.7	+	89076924	89077009	89076001	89076230	89077355	89077422
27533	"gene-Clk2"	"Clk2"	chrNC_000069.7	+	89080683	89080850	89077599	89077716	89081503	89081598
27534	"gene-Clk2"	"Clk2"	chrNC_000069.7	+	89081503	89081598	89077599	89077716	89082251	89082381
27535	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173423764	173423906	173421112	173423089	173428789	173428908
27536	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173430959	173431043	173429625	173429714	173431297	173431467
27537	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173431580	173431741	173431297	173431467	173433909	173434014
27538	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173441382	173441480	173438832	173438980	173450525	173450672
27539	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173450525	173450672	173438832	173438980	173457275	173458216
27540	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173450525	173450672	173438832	173438980	173501115	173501160
27541	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173450525	173450672	173438832	173438980	173501305	173501332
27542	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173457275	173458216	173438832	173438980	173501115	173501160
27543	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173457275	173458216	173450525	173450672	173501115	173501160
27544	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173501115	173501160	173438832	173438980	173501305	173501332
27545	"gene-Ppp4r1l-ps"	"Ppp4r1l-ps"	chrNC_000068.8	-	173501115	173501160	173450525	173450672	173501305	173501332
27548	"gene-Gnb4"	"Gnb4"	chrNC_000069.7	-	32656193	32656289	32652274	32652313	32670587	32670684
27550	"gene-Slc25a42"	"Slc25a42"	chrNC_000074.7	-	70642060	70642227	70641482	70641599	70642712	70642738
27551	"gene-Slc25a42"	"Slc25a42"	chrNC_000074.7	-	70642712	70642738	70642060	70642227	70644510	70644616
27558	"gene-Med12l"	"Med12l"	chrNC_000069.7	+	59148009	59148141	59142465	59142629	59152173	59152401
27559	"gene-Med12l"	"Med12l"	chrNC_000069.7	+	59170545	59170707	59169630	59169766	59172342	59172705
27560	"gene-Med12l"	"Med12l"	chrNC_000069.7	+	59201646	59201736	59183216	59183455	59220273	59220355
27562	"gene-Med12l"	"Med12l"	chrNC_000069.7	+	59208700	59208796	59183216	59183455	59220273	59220355
27563	"gene-Med12l"	"Med12l"	chrNC_000069.7	+	59208700	59208796	59205210	59205367	59220273	59220355
27565	"gene-Mrpl47"	"Mrpl47"	chrNC_000069.7	-	32784229	32784360	32782580	32782676	32785308	32785405
27566	"gene-Mrpl47"	"Mrpl47"	chrNC_000069.7	-	32788256	32788408	32787737	32787798	32790790	32790904
27568	"gene-Traf6"	"Traf6"	chrNC_000068.8	+	101518808	101518959	101514823	101515141	101520400	101520559
27569	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116166700	116166823	116166121	116166258	116167012	116167239
27570	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116167012	116167239	116166700	116166823	116167653	116167848
27572	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116174173	116174235	116173659	116173745	116174905	116175038
27573	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116187587	116187666	116184805	116184960	116194618	116194694
27577	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116194618	116194694	116187587	116187666	116210169	116210261
27578	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116210169	116210261	116194618	116194694	116248799	116248831
27579	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116210169	116210261	116194618	116194694	116287602	116287745
27581	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116225932	116225981	116210169	116210261	116248799	116248831
27583	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116225932	116226127	116210169	116210261	116248799	116248831
27584	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116248799	116248831	116194618	116194694	116287602	116287745
27585	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116248799	116248831	116210169	116210261	116287602	116287745
27586	"gene-Mast2"	"Mast2"	chrNC_000070.7	-	116287602	116287745	116248799	116248831	116292640	116292788
27587	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112915733	112915895	112872735	112872818	112927269	112927355
27588	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112915733	112915895	112872735	112872818	112952049	112952480
27590	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112915733	112915895	112900045	112901323	112933089	112933155
27591	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112915733	112915895	112900045	112901323	112952049	112952480
27593	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112927269	112927355	112872421	112872818	112952049	112952479
27594	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112927269	112927355	112900045	112901323	112933089	112933155
27595	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112927269	112927355	112900045	112901323	112952049	112952479
27596	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112927269	112927355	112915733	112915895	112933089	112933155
27597	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112927269	112927355	112915733	112915895	112952049	112952479
27599	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112929801	112929927	112927269	112927355	112952049	112952486
27600	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112933089	112933155	112900045	112901323	112952049	112952485
27601	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112933089	112933155	112915733	112915895	112952049	112952485
27602	"gene-Gm36251"	"Gm36251"	chrNC_000075.7	-	112933089	112933155	112927269	112927355	112952049	112952485
27606	"gene-Gm50050"	"Gm50050"	chrNC_000083.7	-	33082096	33082314	33078629	33079036	33083417	33083595
27608	"gene-Sez6l"	"Sez6l"	chrNC_000071.7	-	112576241	112576436	112574591	112574624	112586267	112586462
27609	"gene-Sez6l"	"Sez6l"	chrNC_000071.7	-	112584148	112584340	112574591	112574624	112586267	112586462
27611	"gene-Sez6l"	"Sez6l"	chrNC_000071.7	-	112619462	112619648	112613811	112613977	112620596	112620789
27612	"gene-Umps"	"Umps"	chrNC_000082.7	-	33779422	33779537	33775151	33777305	33780546	33780722
27613	"gene-Umps"	"Umps"	chrNC_000082.7	-	33780546	33780722	33775151	33777305	33781938	33782610
27616	"gene-Brsk1"	"Brsk1"	chrNC_000073.7	+	4709660	4709721	4709333	4709493	4710114	4710484
27621	"gene-Ntrk3"	"Ntrk3"	chrNC_000073.7	-	77954039	77954174	77910031	77910162	78005774	78005963
27623	"gene-Ntrk3"	"Ntrk3"	chrNC_000073.7	-	78103070	78103094	78101638	78101703	78110028	78110325
27624	"gene-Ntrk3"	"Ntrk3"	chrNC_000073.7	-	78112532	78112690	78111333	78111476	78127611	78127680
27626	"gene-Atp11b"	"Atp11b"	chrNC_000069.7	+	35836660	35836750	35832173	35832290	35838655	35838736
27627	"gene-Atp11b"	"Atp11b"	chrNC_000069.7	+	35842574	35842703	35842235	35842343	35843706	35843810
27629	"gene-Atp11b"	"Atp11b"	chrNC_000069.7	+	35854632	35854714	35852742	35852807	35859882	35860033
27631	"gene-Atp11b"	"Atp11b"	chrNC_000069.7	+	35866211	35866285	35864794	35864863	35866361	35866465
27639	"gene-Acad9"	"Acad9"	chrNC_000069.7	+	36143480	36143609	36142963	36143041	36144230	36144303
27642	"gene-Qrfpr"	"Qrfpr"	chrNC_000069.7	-	36235093	36235191	36233574	36234444	36236602	36236838
27644	"gene-Crtc1"	"Crtc1"	chrNC_000074.7	-	70844510	70844813	70843851	70843953	70850395	70850604
27645	"gene-Crtc1"	"Crtc1"	chrNC_000074.7	-	70844669	70844813	70844510	70844561	70845571	70845705
27646	"gene-Crtc1"	"Crtc1"	chrNC_000074.7	-	70845571	70845705	70844510	70844813	70850395	70850604
27647	"gene-Crtc1"	"Crtc1"	chrNC_000074.7	-	70853268	70853354	70850945	70850986	70857908	70857970
27648	"gene-Crtc1"	"Crtc1"	chrNC_000074.7	-	70853268	70853354	70850945	70850986	70892082	70892240
27653	"gene-Cdk14"	"Cdk14"	chrNC_000071.7	-	4972126	4972175	4944027	4944167	4999531	4999595
27654	"gene-Cdk14"	"Cdk14"	chrNC_000071.7	-	4999531	4999595	4972126	4972175	5060832	5060926
27655	"gene-Cdk14"	"Cdk14"	chrNC_000071.7	-	5142957	5143081	5086425	5086546	5153791	5153854
27656	"gene-Cdk14"	"Cdk14"	chrNC_000071.7	-	5185318	5185413	5153791	5153854	5245277	5245357
27657	"gene-Cdk14"	"Cdk14"	chrNC_000071.7	-	5245277	5245357	5185318	5185413	5277163	5277258
27658	"gene-Cdk14"	"Cdk14"	chrNC_000071.7	-	5277163	5277258	5245277	5245357	5298982	5299228
27659	"gene-Cdk14"	"Cdk14"	chrNC_000071.7	-	5298982	5299228	5277163	5277258	5423457	5423489
27661	"gene-Cdk14"	"Cdk14"	chrNC_000071.7	-	5315132	5315228	5298982	5299228	5423457	5423489
27662	"gene-Cdk14"	"Cdk14"	chrNC_000071.7	-	5423457	5423489	5298982	5299228	5430034	5430650
27663	"gene-Pdzd8"	"Pdzd8"	chrNC_000085.7	-	59293589	59293752	59284515	59290140	59303689	59303792
27664	"gene-Pdzd8"	"Pdzd8"	chrNC_000085.7	-	59303689	59303792	59293589	59293752	59316182	59316305
27665	"gene-Pdzd8"	"Pdzd8"	chrNC_000085.7	-	59316182	59316305	59303689	59303792	59333150	59334212
27670	"gene-Trpc3"	"Trpc3"	chrNC_000069.7	-	36716893	36717082	36709166	36709331	36725020	36725792
27671	"gene-Bltp1"	"Bltp1"	chrNC_000069.7	+	36943971	36944051	36941823	36942017	36944943	36945094
27672	"gene-Bltp1"	"Bltp1"	chrNC_000069.7	+	37003290	37003361	37001889	37002727	37004031	37004208
27674	"gene-Bltp1"	"Bltp1"	chrNC_000069.7	+	37065683	37065943	37065093	37065153	37067028	37067159
27675	"gene-Bltp1"	"Bltp1"	chrNC_000069.7	+	37065716	37065943	37065093	37065153	37067028	37067159
27679	"gene-Bltp1"	"Bltp1"	chrNC_000069.7	+	37080238	37080492	37076532	37076623	37082188	37082404
27680	"gene-Bltp1"	"Bltp1"	chrNC_000069.7	+	37080379	37080492	37076532	37076623	37082188	37082404
27681	"gene-Atp5mj"	"Atp5mj"	chrNC_000078.7	-	111928866	111928890	111927807	111927972	111929663	111929787
27682	"gene-Atp5mj"	"Atp5mj"	chrNC_000078.7	-	111929663	111929787	111927807	111927972	111933027	111933443
27687	"gene-Kxd1"	"Kxd1"	chrNC_000074.7	-	70968044	70968091	70966045	70966818	70971014	70971167
27688	"gene-Kxd1"	"Kxd1"	chrNC_000074.7	-	70971014	70971167	70968044	70968091	70972586	70972711
27689	"gene-Scp2"	"Scp2"	chrNC_000070.7	-	107912635	107912765	107904786	107904866	107921082	107921185
27690	"gene-Scp2"	"Scp2"	chrNC_000070.7	-	107921082	107921185	107912635	107912765	107928453	107928607
27691	"gene-Scp2"	"Scp2"	chrNC_000070.7	-	107944208	107944359	107942351	107942499	107948433	107948520
27692	"gene-Scp2"	"Scp2"	chrNC_000070.7	-	107950020	107950084	107948433	107948520	107955218	107955345
27693	"gene-Mgat4a"	"Mgat4a"	chrNC_000067.7	-	37488176	37488243	37483887	37484000	37489409	37489473
27694	"gene-Mgat4a"	"Mgat4a"	chrNC_000067.7	-	37493824	37493955	37491602	37491710	37495670	37495785
27697	"gene-Babam2"	"Babam2"	chrNC_000071.7	+	31888310	31888387	31859169	31859321	31942921	31943016
27699	"gene-Babam2"	"Babam2"	chrNC_000071.7	+	31977821	31978016	31942921	31943016	31988428	31988503
27700	"gene-Babam2"	"Babam2"	chrNC_000071.7	+	31977821	31978016	31942921	31943016	32058398	32058508
27701	"gene-Babam2"	"Babam2"	chrNC_000071.7	+	31988428	31988503	31942921	31943016	32058398	32058508
27702	"gene-Babam2"	"Babam2"	chrNC_000071.7	+	31988428	31988503	31977821	31978016	32058398	32058508
27706	"gene-Ufl1"	"Ufl1"	chrNC_000070.7	-	25270559	25270618	25269027	25269174	25275805	25275936
27707	"gene-Ufl1"	"Ufl1"	chrNC_000070.7	-	25277988	25278103	25275805	25275936	25278603	25278701
27708	"gene-Ufl1"	"Ufl1"	chrNC_000070.7	-	25279345	25279374	25278603	25278701	25280622	25280768
27709	"gene-Afg2a"	"Afg2a"	chrNC_000069.7	+	37582306	37582471	37518680	37518807	37632900	37633245
27710	"gene-Afg2a"	"Afg2a"	chrNC_000069.7	+	37584131	37584168	37582306	37582471	37614647	37614686
27713	"gene-Afg2a"	"Afg2a"	chrNC_000069.7	+	37614647	37614686	37584131	37584168	37632900	37633245
27718	"gene-Zfp369"	"Zfp369"	chrNC_000079.7	+	65427074	65427154	65411974	65426912	65428075	65428202
27720	"gene-Zfp369"	"Zfp369"	chrNC_000079.7	+	65439636	65440119	65432734	65432830	65442209	65442298
27724	"gene-Sv2a"	"Sv2a"	chrNC_000069.7	+	96091954	96092923	96088542	96088619	96094288	96094469
27726	"gene-Alg6"	"Alg6"	chrNC_000070.7	+	99615099	99615184	99607267	99607470	99626360	99626450
27730	"gene-Alg6"	"Alg6"	chrNC_000070.7	+	99629770	99629853	99615099	99615184	99632726	99632862
27732	"gene-Alg6"	"Alg6"	chrNC_000070.7	+	99632726	99632862	99615099	99615184	99634562	99634648
27733	"gene-Alg6"	"Alg6"	chrNC_000070.7	+	99634562	99634648	99615099	99615184	99636922	99637007
27735	"gene-Sez6"	"Sez6"	chrNC_000077.7	+	77826545	77826744	77821623	77821664	77844233	77844893
27737	"gene-Sez6"	"Sez6"	chrNC_000077.7	+	77844233	77844893	77821648	77821940	77853680	77853876
27738	"gene-Sez6"	"Sez6"	chrNC_000077.7	+	77845575	77845709	77844233	77844893	77853680	77853876
27739	"gene-Sez6"	"Sez6"	chrNC_000077.7	+	77864608	77864803	77863919	77864086	77865265	77865462
27740	"gene-Sez6"	"Sez6"	chrNC_000077.7	+	77865016	77865155	77864608	77864803	77865265	77865462
27742	"gene-Nbdy"	"Nbdy"	chrNC_000086.8	+	152508700	152508837	152506549	152506933	152524035	152524292
27743	"gene-Nbdy"	"Nbdy"	chrNC_000086.8	+	152511857	152511935	152508700	152508837	152524035	152524292
27745	"gene-Cald1"	"Cald1"	chrNC_000072.7	+	34722553	34722950	34718723	34718870	34730377	34730523
27746	"gene-Cald1"	"Cald1"	chrNC_000072.7	+	34722553	34723574	34718723	34718870	34730377	34730523
27749	"gene-Cald1"	"Cald1"	chrNC_000072.7	+	34741890	34742028	34739185	34739264	34743037	34743133
27751	"gene-Ip6k1"	"Ip6k1"	chrNC_000075.7	+	107901301	107901649	107879846	107880021	107909197	107909408
27752	"gene-Ip6k1"	"Ip6k1"	chrNC_000075.7	+	107901301	107901649	107879846	107880021	107918103	107918285
27753	"gene-Ip6k1"	"Ip6k1"	chrNC_000075.7	+	107909197	107909408	107879846	107880021	107918103	107918285
27754	"gene-Ip6k1"	"Ip6k1"	chrNC_000075.7	+	107909197	107909408	107901301	107901649	107918103	107918285
27756	"gene-Ankrd50"	"Ankrd50"	chrNC_000069.7	-	38517048	38517278	38508189	38511734	38536839	38537716
27758	"gene-Cldn12"	"Cldn12"	chrNC_000071.7	-	5563161	5563223	5555108	5558454	5564764	5564849
27759	"gene-Cldn12"	"Cldn12"	chrNC_000071.7	-	5563161	5563251	5555108	5558454	5564764	5564849
27760	"gene-Cldn12"	"Cldn12"	chrNC_000071.7	-	5564231	5564376	5563161	5563251	5564627	5564849
27762	"gene-Gm12426"	"Gm12426"	chrNC_000070.7	-	47203380	47206366	47198844	47201295	47208421	47208586
27763	"gene-Gm12426"	"Gm12426"	chrNC_000070.7	-	47204173	47206366	47198844	47201295	47208421	47208586
27764	"gene-Gm12426"	"Gm12426"	chrNC_000070.7	-	47204446	47206366	47198844	47201295	47208421	47208586
27765	"gene-Gm12426"	"Gm12426"	chrNC_000070.7	-	47204729	47206366	47198844	47201295	47208421	47208586
27766	"gene-Gm12426"	"Gm12426"	chrNC_000070.7	-	47205037	47206366	47198844	47201295	47208421	47208586
27767	"gene-Wdr35"	"Wdr35"	chrNC_000078.7	+	9032760	9032894	9031031	9031160	9035628	9035794
27771	"gene-Rnf24"	"Rnf24"	chrNC_000068.8	-	131150394	131150437	131147571	131147613	131155082	131155232
27772	"gene-Rnf24"	"Rnf24"	chrNC_000068.8	-	131155082	131155232	131150394	131150437	131194655	131194766
27773	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62455363	62455408	62451570	62452295	62457167	62457302
27774	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62457167	62457302	62455363	62455408	62460546	62460706
27775	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62460923	62460997	62460546	62460706	62461941	62462061
27777	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62463299	62463461	62461941	62462061	62475639	62475785
27778	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62469755	62469905	62461941	62462061	62475639	62475785
27779	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62469755	62469905	62463299	62463461	62475639	62475785
27780	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62476523	62476641	62476225	62476411	62478554	62478733
27781	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62479075	62479151	62477815	62478733	62482692	62482980
27782	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62479075	62479151	62477815	62478733	62482750	62482980
27783	"gene-Ddx50"	"Ddx50"	chrNC_000076.7	-	62483312	62483422	62482692	62482980	62483763	62484259
27787	"gene-4930590J08Rik"	"4930590J08Rik"	chrNC_000072.7	+	91926911	91927046	91922345	91922488	91927524	91927706
27789	"gene-Plk4"	"Plk4"	chrNC_000069.7	+	40767900	40768026	40767165	40767310	40769416	40769523
27791	"gene-Pde7b"	"Pde7b"	chrNC_000076.7	-	20311941	20312042	20310210	20310342	20314470	20314566
27797	"gene-Larp1b"	"Larp1b"	chrNC_000069.7	+	40916603	40916663	40916042	40916223	40918402	40918577
27799	"gene-Larp1b"	"Larp1b"	chrNC_000069.7	+	40931642	40935279	40930935	40931110	40978879	40978986
27800	"gene-Larp1b"	"Larp1b"	chrNC_000069.7	+	40990200	40990310	40988379	40988524	40991124	40991252
