ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2774	"gene-A830021M18Rik"	"A830021M18Rik"	chrNC_000081.7	+	36728723	36729003	36728723	36728772	36728926	36729003	2774	2,2,1,3	0,0,1,0	6,10,3,5	0,0,0,0	78	39	0.233554004258073	0.675487641095855	1.0,1.0,0.333,1.0	1.0,1.0,1.0,1.0	-0.167
2775	"gene-Rtel1"	"Rtel1"	chrNC_000068.8	+	180997716	180998051	180997716	180997872	180997950	180998051	2775	71,59,70,63	1,0,3,1	96,81,98,102	1,3,3,1	78	39	0.999202115572178	0.999202115572178	0.973,1.0,0.921,0.969	0.98,0.931,0.942,0.981	0.007
2776	"gene-Rtel1"	"Rtel1"	chrNC_000068.8	+	180997716	180998409	180997716	180998051	180998150	180998409	2776	52,54,71,46	5,4,2,4	76,76,117,71	5,5,3,3	78	39	0.335320756887031	0.741600983890015	0.839,0.871,0.947,0.852	0.884,0.884,0.951,0.922	-0.033
2779	"gene-Clstn2"	"Clstn2"	chrNC_000075.7	-	97326447	97336796	97326447	97327766	97336635	97336796	2779	182,196,215,177	63,92,62,67	240,199,223,207	99,68,93,104	78	39	0.217716779994746	0.658873453587606	0.591,0.516,0.634,0.569	0.548,0.594,0.545,0.499	0.031
2780	"gene-Trmt1"	"Trmt1"	chrNC_000074.7	+	85416260	85417201	85416260	85416537	85417145	85417201	2780	28,31,34,43	72,83,66,70	32,33,37,23	78,71,113,110	78	39	0.0933564741338526	0.505393736681738	0.163,0.157,0.205,0.235	0.17,0.189,0.141,0.095	0.041
2781	"gene-Trmt1"	"Trmt1"	chrNC_000074.7	+	85416260	85417576	85416260	85417201	85417401	85417576	2781	64,88,69,74	2,1,4,5	80,57,80,88	0,3,3,0	78	39	0.139364021506406	0.585398839427556	0.941,0.978,0.896,0.881	1.0,0.905,0.93,1.0	-0.035
2782	"gene-Trmt1"	"Trmt1"	chrNC_000074.7	+	85417145	85417576	85417145	85417201	85417439	85417576	2782	68,88,78,84	67,59,48,54	87,62,91,101	65,70,82,77	78	39	0.110358532520391	0.525022263306309	0.337,0.427,0.448,0.437	0.401,0.307,0.357,0.396	0.047
2785	"gene-Saxo2"	"Saxo2"	chrNC_000073.7	-	82294857	82295668	82294857	82295037	82295130	82295668	2785	1,4,0,0	0,0,2,0	0,1,0,0	0,0,1,0	78	39	0.915460151838583	0.999202115572178	1.0,1.0,0.0,NA	NA,1.0,0.0,NA	0.167
2787	"gene-Map7d1"	"Map7d1"	chrNC_000070.7	-	126130688	126131071	126130688	126130852	126130948	126131071	2787	127,103,110,97	115,92,94,104	123,121,87,137	118,99,136,113	78	39	0.595293493546271	0.897235224205424	0.356,0.359,0.369,0.318	0.343,0.379,0.242,0.377	0.015
2788	"gene-Mospd1"	"Mospd1"	chrNC_000086.8	-	52433470	52434866	52433470	52433783	52434184	52434866	2788	75,93,98,76	0,0,0,1	84,91,94,84	2,0,1,0	78	39	0.359349432844149	0.752902375919717	1.0,1.0,1.0,0.974	0.955,1.0,0.979,1.0	0.01
2789	"gene-Brd7"	"Brd7"	chrNC_000074.7	-	89057225	89059171	89057225	89058070	89059106	89059171	2789	103,83,108,89	6,5,7,13	98,91,94,122	12,1,8,19	78	39	0.887522048567942	0.999202115572178	0.896,0.892,0.885,0.774	0.803,0.978,0.855,0.763	0.012
2790	"gene-Stx2"	"Stx2"	chrNC_000071.7	-	129066442	129068165	129066442	129066470	129068027	129068165	2790	37,60,46,31	5,4,5,9	43,30,33,25	5,4,4,3	78	39	0.865179099472989	0.999202115572178	0.787,0.882,0.821,0.633	0.811,0.789,0.805,0.806	-0.022
2792	"gene-Ttf2"	"Ttf2"	chrNC_000069.7	-	100869868	100870783	100869868	100870181	100870241	100870783	2792	13,4,8,5	0,0,0,0	5,9,6,11	0,2,0,1	78	39	0.00981646106824807	0.327812219330967	1.0,1.0,1.0,1.0	1.0,0.692,1.0,0.846	0.115
2793	"gene-Tnrc6a"	"Tnrc6a"	chrNC_000073.7	+	122791801	122794519	122791801	122792036	122792077	122794519	2793	163,139,162,133	3,5,2,3	183,160,181,158	2,5,1,2	78	39	0.335285630427095	0.741600983890015	0.964,0.933,0.976,0.957	0.979,0.941,0.989,0.975	-0.013
2794	"gene-Efcab14"	"Efcab14"	chrNC_000070.7	+	115631034	115634525	115631034	115631202	115632257	115634525	2794	31,40,37,63	4,2,2,4	36,35,49,50	3,0,3,2	78	39	0.347416774073313	0.747072811280315	0.795,0.909,0.902,0.887	0.857,1.0,0.891,0.926	-0.045
2797	"gene-Faah"	"Faah"	chrNC_000070.7	-	115857843	115858400	115857843	115858024	115858300	115858400	2797	18,28,12,14	27,20,26,33	14,11,10,8	26,22,25,38	78	39	0.0614932000908512	0.46045891553299	0.25,0.412,0.188,0.175	0.212,0.2,0.167,0.095	0.088
2798	"gene-Pik3r3"	"Pik3r3"	chrNC_000070.7	+	116078836	116079610	116078836	116079270	116079500	116079610	2798	239,204,208,215	3,9,5,12	152,166,137,190	5,6,3,4	78	39	0.707380397282651	0.962274403797724	0.976,0.919,0.954,0.9	0.938,0.933,0.958,0.96	-0.01
2799	"gene-Dhtkd1"	"Dhtkd1"	chrNC_000068.8	-	5928679	5929992	5928679	5928949	5929488	5929992	2799	3,14,6,7	3,4,8,5	12,11,12,10	8,7,4,5	78	39	0.517051303266692	0.850686694453466	0.333,0.636,0.273,0.412	0.429,0.44,0.6,0.5	-0.079
2801	"gene-Grpel2"	"Grpel2"	chrNC_000084.7	-	61845494	61849198	61845494	61846398	61847466	61849198	2801	71,87,88,71	2,0,1,0	97,80,110,98	0,1,1,2	78	39	0.805796094489228	0.999202115572178	0.947,1.0,0.978,1.0	1.0,0.976,0.982,0.961	0.001
2802	"gene-Mad2l2"	"Mad2l2"	chrNC_000070.7	+	148224299	148225291	148224299	148224477	148225049	148225291	2802	85,94,78,79	15,25,12,16	94,83,97,76	21,19,16,9	78	39	0.654991017901209	0.931152623936927	0.739,0.653,0.765,0.712	0.691,0.686,0.752,0.809	-0.017
2803	"gene-Mad2l2"	"Mad2l2"	chrNC_000070.7	+	148224299	148225291	148224299	148224477	148225241	148225291	2803	115,117,108,98	46,33,41,48	104,126,125,125	54,36,70,69	78	39	0.114487553078001	0.535243839516947	0.556,0.639,0.568,0.505	0.491,0.636,0.472,0.475	0.048
2808	"gene-Gm32650"	"Gm32650"	chrNC_000077.7	+	83423390	83424150	83423390	83423506	83424086	83424150	2808	2,0,1,0	0,0,0,0	1,0,0,0	0,0,0,3	78	39	0.999202115572178	0.999202115572178	1.0,NA,1.0,NA	1.0,NA,NA,0.0	0.5
2811	"gene-Rbp7"	"Rbp7"	chrNC_000070.7	-	149549949	149550919	149549949	149550038	149550570	149550919	2811	0,1,0,4	0,0,0,0	1,1,1,1	0,0,0,1	78	39	0.0771087467608148	0.482971615946896	NA,1.0,NA,1.0	1.0,1.0,1.0,0.333	0.167
2812	"gene-Rlf"	"Rlf"	chrNC_000070.7	-	121045411	121047455	121045411	121045493	121046166	121047455	2812	6,7,10,9	0,0,0,0	6,0,3,6	0,0,1,0	78	39	0.184364270622363	0.626478751660924	1.0,1.0,1.0,1.0	1.0,NA,0.6,1.0	0.133
2813	"gene-Rlf"	"Rlf"	chrNC_000070.7	-	121045411	121047455	121045411	121045493	121047300	121047455	2813	6,9,4,9	41,50,32,42	5,4,4,3	31,25,13,22	78	39	0.911611181936643	0.999202115572178	0.068,0.083,0.059,0.097	0.075,0.074,0.133,0.064	-0.01
2814	"gene-Ddx17"	"Ddx17"	chrNC_000081.7	-	79417175	79420217	79417175	79417411	79420157	79420217	2814	379,561,480,499	8,18,21,9	449,421,388,420	11,17,8,11	78	39	0.962945439411546	0.999202115572178	0.959,0.94,0.92,0.965	0.953,0.925,0.96,0.95	-0.001
2815	"gene-Kbtbd11"	"Kbtbd11"	chrNC_000074.7	+	15076650	15083333	15076650	15082508	15082856	15083333	2815	98,87,92,102	1,0,0,0	105,106,117,115	1,1,1,0	78	39	0.57845245772167	0.886447110751512	0.98,1.0,1.0,1.0	0.981,0.981,0.983,1.0	0.009
2816	"gene-Kbtbd11"	"Kbtbd11"	chrNC_000074.7	+	15076650	15083333	15076650	15082508	15082859	15083333	2816	100,87,91,101	1,1,0,3	105,108,117,114	2,1,4,5	78	39	0.172403286591133	0.623495132004319	0.98,0.978,1.0,0.944	0.963,0.982,0.936,0.919	0.026
2817	"gene-Mycl"	"Mycl"	chrNC_000070.7	+	122889745	122890811	122889745	122889943	122890306	122890811	2817	244,171,213,219	43,19,43,31	228,189,195,221	36,32,31,45	78	39	0.522476941305432	0.85149089948339	0.739,0.818,0.712,0.779	0.76,0.747,0.759,0.711	0.018
2818	"gene-Numbl"	"Numbl"	chrNC_000073.7	+	26980178	26981570	26980178	26980639	26980692	26981570	2818	256,213,251,200	0,3,3,2	274,250,284,218	3,0,4,5	78	39	0.634952256246429	0.917906807757656	1.0,0.973,0.977,0.98	0.979,1.0,0.973,0.956	0.005
2822	"gene-Airim"	"Airim"	chrNC_000070.7	+	124830840	124831126	124830840	124830880	124830971	124831126	2822	6,9,9,3	1,1,0,2	7,6,7,11	2,0,0,0	78	39	0.246482797399798	0.681100871748244	0.75,0.818,1.0,0.429	0.636,1.0,1.0,1.0	-0.16
2823	"gene-Airim"	"Airim"	chrNC_000070.7	+	124830840	124831126	124830840	124830883	124830971	124831126	2823	6,9,9,3	8,11,15,11	7,6,7,11	6,3,9,6	78	39	0.0259330354713176	0.369345242305416	0.273,0.29,0.231,0.12	0.368,0.5,0.28,0.478	-0.178
2824	"gene-Airim"	"Airim"	chrNC_000070.7	+	124836145	124838454	124836145	124836264	124836375	124838454	2824	11,20,24,26	12,23,15,15	22,29,35,21	20,20,13,20	78	39	0.493392673801938	0.836557956645664	0.314,0.303,0.444,0.464	0.355,0.42,0.574,0.344	-0.042
2825	"gene-Meaf6"	"Meaf6"	chrNC_000070.7	+	124997222	125001502	124997222	125001339	125001444	125001502	2825	15,35,45,27	33,49,45,23	27,29,20,27	38,32,40,41	78	39	0.353092804850311	0.749881183552197	0.185,0.263,0.333,0.37	0.262,0.312,0.2,0.248	0.032
2826	"gene-Meaf6"	"Meaf6"	chrNC_000070.7	+	124997222	125002149	124997222	125001339	125002115	125002149	2826	31,48,53,39	149,126,144,142	49,44,53,54	151,118,120,126	78	39	0.094819623592031	0.505393736681738	0.094,0.16,0.155,0.121	0.14,0.157,0.181,0.176	-0.031
2827	"gene-Meaf6"	"Meaf6"	chrNC_000070.7	+	124997222	125002149	124997222	125001502	125002115	125002149	2827	28,41,64,39	43,46,47,35	44,48,70,60	56,37,55,66	78	39	0.764922583152456	0.987655863913075	0.246,0.308,0.405,0.358	0.282,0.393,0.389,0.312	-0.015
2833	"gene-Clspn"	"Clspn"	chrNC_000070.7	+	126486444	126487696	126486444	126486594	126486835	126487696	2833	8,5,6,1	8,5,6,4	12,27,15,11	6,2,6,6	78	39	0.0206065810732067	0.358087946574025	0.333,0.333,0.333,0.111	0.5,0.871,0.556,0.478	-0.324
2834	"gene-Ncdn"	"Ncdn"	chrNC_000070.7	-	126646309	126647203	126646309	126646833	126647117	126647203	2834	181,136,133,174	1,2,0,1	180,168,125,150	1,1,1,7	78	39	0.532704316975052	0.855492955653501	0.989,0.971,1.0,0.989	0.989,0.988,0.984,0.915	0.018
2835	"gene-Gm39326"	"Gm39326"	chrNC_000075.7	+	44790789	44794001	44790789	44791471	44791661	44794001	2835	0,2,3,1	2,5,2,0	0,0,0,0	6,2,2,1	78	39	0.00630861004782235	0.32279054744691	0.0,0.167,0.429,1.0	0.0,0.0,0.0,0.0	0.399
2836	"gene-Gm39326"	"Gm39326"	chrNC_000075.7	+	44790789	44794001	44790789	44792581	44793784	44794001	2836	2,0,3,2	0,0,0,1	1,3,3,2	0,1,0,0	78	39	0.30617967415104	0.72901960816243	1.0,NA,1.0,0.5	1.0,0.6,1.0,1.0	-0.067
2837	"gene-Gm39326"	"Gm39326"	chrNC_000075.7	+	44790789	44794001	44790789	44793379	44793784	44794001	2837	4,1,4,5	0,0,1,0	2,4,0,2	0,0,1,0	78	39	0.548683151357404	0.862840948890442	1.0,1.0,0.667,1.0	1.0,1.0,0.0,1.0	0.167
2839	"gene-Lrrfip1"	"Lrrfip1"	chrNC_000067.7	+	91004665	91006157	91004665	91004713	91006112	91006157	2839	3,3,3,0	0,0,0,0	0,1,2,0	0,0,1,0	78	39	0.0498770677714528	0.451437449159197	1.0,1.0,1.0,NA	NA,1.0,0.5,NA	0.25
2840	"gene-Gp1bb"	"Gp1bb"	chrNC_000082.7	-	18439068	18441153	18439068	18440082	18440320	18441153	2840	152,149,144,126	0,0,0,1	134,122,153,134	1,0,0,0	78	39	0.956476507123428	0.999202115572178	1.0,1.0,1.0,0.984	0.985,1.0,1.0,1.0	-0.0
2841	"gene-Zfp715"	"Zfp715"	chrNC_000073.7	-	42960454	42962521	42960454	42960674	42962417	42962521	2841	13,16,11,9	0,0,1,0	12,19,14,17	0,2,0,0	78	39	0.999202115572178	0.999202115572178	1.0,1.0,0.846,1.0	1.0,0.826,1.0,1.0	0.005
2842	"gene-Sall3"	"Sall3"	chrNC_000084.7	-	81014395	81017844	81014395	81014736	81014952	81017844	2842	12,6,6,6	31,23,27,19	8,12,6,9	31,24,35,27	78	39	0.999202115572178	0.999202115572178	0.162,0.115,0.1,0.136	0.114,0.2,0.079,0.143	-0.006
2844	"gene-Scyl3"	"Scyl3"	chrNC_000067.7	+	163768589	163771470	163768589	163768787	163771392	163771470	2844	7,17,14,17	6,17,10,23	12,12,11,14	14,13,18,13	78	39	0.438522482772277	0.794734984876004	0.368,0.333,0.412,0.27	0.3,0.316,0.234,0.35	0.046
2845	"gene-Trnau1ap"	"Trnau1ap"	chrNC_000070.7	-	132052662	132053356	132052662	132052800	132053256	132053356	2845	28,45,27,37	4,7,7,4	38,25,30,40	9,4,5,4	78	39	0.923218285936037	0.999202115572178	0.778,0.763,0.659,0.822	0.679,0.758,0.75,0.833	0.0
2851	"gene-P2ry14"	"P2ry14"	chrNC_000069.7	-	59022043	59023712	59022043	59023482	59023608	59023712	2851	0,0,4,2	0,0,0,2	1,1,2,1	0,0,0,1	78	39	0.999202115572178	0.999202115572178	NA,NA,1.0,0.333	1.0,1.0,1.0,0.333	-0.167
2852	"gene-Creb1"	"Creb1"	chrNC_000067.7	+	64636392	64642129	64636392	64636802	64638131	64642129	2852	168,172,186,184	6,4,6,7	140,129,129,156	6,15,11,9	78	39	0.013914284661334	0.334641045929301	0.933,0.956,0.939,0.929	0.921,0.811,0.854,0.897	0.068
2853	"gene-Dapk1"	"Dapk1"	chrNC_000079.7	+	60908448	60911005	60908448	60909677	60910170	60911005	2853	263,284,293,242	23,22,18,28	365,297,349,387	32,32,31,28	78	39	0.730869165403537	0.971403895257919	0.851,0.866,0.891,0.812	0.851,0.823,0.849,0.874	0.006
2854	"gene-Dapk1"	"Dapk1"	chrNC_000079.7	+	60908448	60911005	60908448	60909698	60910170	60911005	2854	251,261,276,232	6,16,26,21	350,283,334,364	16,22,27,19	78	39	0.999202115572178	0.999202115572178	0.954,0.891,0.841,0.847	0.916,0.865,0.861,0.905	-0.004
2855	"gene-Ggps1"	"Ggps1"	chrNC_000079.7	-	14224377	14226978	14224377	14226715	14226862	14226978	2855	131,131,95,113	4,4,2,8	119,139,155,123	9,2,9,10	78	39	0.290590686191405	0.71294941562217	0.942,0.942,0.96,0.876	0.869,0.972,0.896,0.86	0.031
2856	"gene-Ggps1"	"Ggps1"	chrNC_000079.7	-	14233903	14235592	14233903	14234038	14235547	14235592	2856	30,27,22,29	1,0,0,2	34,25,29,30	1,0,0,0	78	39	0.290819622957945	0.71294941562217	0.938,1.0,1.0,0.879	0.944,1.0,1.0,1.0	-0.032
2857	"gene-Ggps1"	"Ggps1"	chrNC_000079.7	-	14233903	14235592	14233903	14234042	14235547	14235592	2857	28,27,19,25	0,1,0,0	34,25,29,29	0,0,0,1	78	39	0.999202115572178	0.999202115572178	1.0,0.931,1.0,1.0	1.0,1.0,1.0,0.935	-0.001
2861	"gene-Gm34744"	"Gm34744"	chrNC_000073.7	+	19483675	19485868	19483675	19483874	19485724	19485868	2861	3,2,2,2	2,0,0,2	2,2,4,1	0,0,0,0	78	39	0.0305029530439879	0.38838552654626	0.429,1.0,1.0,0.333	1.0,1.0,1.0,1.0	-0.309
2863	"gene-Mat2a"	"Mat2a"	chrNC_000072.7	-	72409778	72412097	72409778	72411378	72411963	72412097	2863	447,532,444,351	151,154,146,184	383,410,403,506	234,203,201,192	78	39	0.0323697088391339	0.389309898985785	0.597,0.633,0.603,0.488	0.45,0.502,0.501,0.569	0.075
2864	"gene-Mat2a"	"Mat2a"	chrNC_000072.7	-	72409778	72412097	72409778	72411722	72411963	72412097	2864	397,506,407,341	2,3,2,4	387,367,362,427	1,9,2,8	78	39	0.413558182877855	0.782730567819443	0.99,0.988,0.99,0.977	0.995,0.953,0.989,0.964	0.011
2865	"gene-Fubp1"	"Fubp1"	chrNC_000069.7	+	151937513	151939339	151937513	151937659	151937891	151939339	2865	149,220,161,144	14,14,19,11	158,151,136,213	9,12,6,10	78	39	0.0345792383841688	0.389309898985785	0.842,0.887,0.809,0.867	0.898,0.863,0.919,0.914	-0.047
2866	"gene-Fubp1"	"Fubp1"	chrNC_000069.7	+	151937513	151939339	151937513	151937659	151938031	151939339	2866	161,236,172,144	299,264,304,261	173,147,153,216	236,252,227,274	78	39	0.27177829884559	0.699297296853467	0.212,0.309,0.221,0.216	0.268,0.226,0.252,0.283	-0.018
2867	"gene-Fubp1"	"Fubp1"	chrNC_000069.7	+	151937513	151939339	151937513	151937659	151939239	151939339	2867	217,251,228,235	2,0,2,4	232,225,214,278	4,9,6,1	78	39	0.155681559995443	0.600765572999175	0.982,1.0,0.983,0.967	0.967,0.926,0.947,0.993	0.025
2868	"gene-Fubp1"	"Fubp1"	chrNC_000069.7	+	151937513	151940207	151937513	151937659	151940160	151940207	2868	223,319,270,254	1,6,2,2	275,262,269,328	2,2,3,9	78	39	0.64085694165378	0.921600484200405	0.991,0.964,0.985,0.984	0.986,0.985,0.978,0.948	0.007
2869	"gene-Fubp1"	"Fubp1"	chrNC_000069.7	+	151937513	151940207	151937513	151939339	151940160	151940207	2869	295,395,339,345	5,6,9,14	389,336,373,400	9,23,14,7	78	39	0.379414593986194	0.761519418963738	0.967,0.971,0.95,0.925	0.956,0.88,0.93,0.966	0.02
2870	"gene-Fubp1"	"Fubp1"	chrNC_000069.7	+	151937513	151941241	151937513	151940207	151941104	151941241	2870	326,461,423,318	12,40,28,32	422,374,383,452	33,36,26,23	78	39	0.948082721631875	0.999202115572178	0.931,0.852,0.883,0.832	0.865,0.839,0.88,0.908	0.001
2871	"gene-Fubp1"	"Fubp1"	chrNC_000069.7	+	151941104	151942467	151941104	151941241	151942243	151942467	2871	334,340,363,296	4,11,9,5	378,360,391,417	17,13,10,6	78	39	0.317810362957726	0.72901960816243	0.977,0.939,0.953,0.967	0.917,0.933,0.951,0.972	0.016
2872	"gene-Gnl2"	"Gnl2"	chrNC_000070.7	+	124936406	124936682	124936406	124936473	124936581	124936682	2872	36,49,27,17	1,11,14,13	21,17,25,33	12,2,15,9	78	39	0.532479858233579	0.855492955653501	0.947,0.69,0.491,0.395	0.467,0.81,0.455,0.647	0.036
2874	"gene-Gm34074"	"Gm34074"	chrNC_000070.7	+	140086030	140089250	140086030	140088393	140088576	140089250	2874	0,0,0,1	0,0,1,0	1,0,2,3	0,0,0,0	78	39	0.056310145963226	0.46045891553299	NA,NA,0.0,1.0	1.0,NA,1.0,1.0	-0.5
2875	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61213761	61214090	61213761	61213858	61213960	61214090	2875	86,131,83,71	17,64,39,32	69,76,96,103	43,36,62,56	78	39	0.0176536652791722	0.340674337417939	0.717,0.506,0.516,0.526	0.445,0.514,0.436,0.479	0.098
2876	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61213761	61214090	61213761	61213858	61214021	61214090	2876	104,157,123,79	12,10,5,11	93,88,124,120	11,13,8,8	78	39	0.616860739475161	0.906106445066385	0.812,0.887,0.925,0.782	0.809,0.772,0.886,0.882	0.014
2877	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61213960	61214259	61213960	61214090	61214229	61214259	2877	129,190,178,116	25,42,28,32	169,146,186,170	33,28,35,39	78	39	0.826994475882534	0.999202115572178	0.721,0.693,0.761,0.644	0.719,0.723,0.727,0.685	-0.009
2878	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61213960	61214493	61213960	61214090	61214365	61214493	2878	166,208,189,128	4,7,3,2	148,135,191,164	1,0,5,1	78	39	0.0702280228195944	0.464926378118014	0.954,0.937,0.969,0.97	0.987,1.0,0.95,0.988	-0.024
2879	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61213960	61214493	61213960	61214259	61214365	61214493	2879	191,267,208,169	12,12,7,4	230,185,238,214	5,14,9,11	78	39	0.873290134463693	0.999202115572178	0.888,0.918,0.937,0.955	0.958,0.869,0.93,0.907	0.009
2880	"gene-Csf2ra"	"Csf2ra"	chrNC_000085.7	-	61214962	61215364	61214962	61215092	61215243	61215364	2880	54,38,52,47	16,26,27,18	73,47,71,64	25,28,28,23	78	39	0.556177276194784	0.869639866778101	0.628,0.422,0.491,0.566	0.593,0.456,0.559,0.582	-0.021
2881	"gene-Mbtd1"	"Mbtd1"	chrNC_000077.7	+	93776994	93777899	93776994	93777242	93777847	93777899	2881	19,26,20,23	45,32,35,54	17,33,11,21	40,32,45,30	78	39	0.999202115572178	0.999202115572178	0.174,0.289,0.222,0.176	0.175,0.34,0.109,0.259	-0.006
2886	"gene-Adamts18"	"Adamts18"	chrNC_000074.7	-	114574825	114575375	114574825	114574916	114575018	114575375	2886	4,3,4,9	13,8,6,8	4,8,8,11	11,6,4,6	78	39	0.0789814072448211	0.484810077979034	0.133,0.158,0.25,0.36	0.154,0.4,0.5,0.478	-0.158
2895	"gene-Gm10614"	"Gm10614"	chrNC_000074.7	+	121316163	121316625	121316163	121316360	121316527	121316625	2895	0,4,0,0	0,0,0,0	1,0,0,0	0,0,0,2	78	39	NA	NA	NA,1.0,NA,NA	1.0,NA,NA,0.0	0.5
2900	"gene-Gm10614"	"Gm10614"	chrNC_000074.7	+	121318526	121325344	121318526	121318789	121325031	121325344	2900	0,0,1,0	2,0,0,0	0,0,3,0	0,0,0,0	78	39	0.955749152410388	0.999202115572178	0.0,NA,1.0,NA	NA,NA,1.0,NA	-0.5
2907	"gene-Mthfsd"	"Mthfsd"	chrNC_000074.7	-	121823343	121825891	121823343	121824664	121825446	121825891	2907	52,63,71,60	11,10,13,9	44,66,46,69	17,24,7,19	78	39	0.0346616848174097	0.389309898985785	0.703,0.759,0.732,0.769	0.564,0.579,0.767,0.645	0.102
2908	"gene-Mthfsd"	"Mthfsd"	chrNC_000074.7	-	121825446	121825891	121825446	121825510	121825737	121825891	2908	77,81,89,75	10,12,7,6	91,88,72,92	15,14,5,16	78	39	0.206355304573412	0.640705909358142	0.794,0.771,0.864,0.862	0.752,0.759,0.878,0.742	0.04
2913	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123456509	123461012	123456509	123456633	123460826	123461012	2913	20,42,13,19	0,4,0,4	16,20,12,20	0,2,2,3	78	39	0.999202115572178	0.999202115572178	1.0,0.84,1.0,0.704	1.0,0.833,0.75,0.769	0.048
2915	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123461747	123462794	123461747	123461795	123462476	123462794	2915	22,27,14,17	1,1,0,1	10,9,11,13	1,0,0,0	78	39	0.733356884062546	0.973674173991381	0.917,0.931,1.0,0.895	0.833,1.0,1.0,1.0	-0.023
2916	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123461747	123462794	123461747	123461898	123462476	123462794	2916	23,22,14,19	0,0,0,1	12,11,14,14	0,1,2,0	78	39	0.213257461103043	0.650364641310935	1.0,1.0,1.0,0.905	1.0,0.846,0.778,1.0	0.07
2917	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123461747	123463182	123461747	123461795	123463084	123463182	2917	22,29,17,8	2,0,0,0	9,14,9,10	0,1,0,0	78	39	0.822320239827403	0.999202115572178	0.846,1.0,1.0,1.0	1.0,0.875,1.0,1.0	-0.007
2918	"gene-C230057M02Rik"	"C230057M02Rik"	chrNC_000074.7	-	123461747	123463182	123461747	123462794	123463084	123463182	2918	23,30,25,10	3,1,1,4	5,16,13,14	1,0,3,0	78	39	0.658708103500316	0.932856913230307	0.793,0.938,0.926,0.556	0.714,1.0,0.684,1.0	-0.046
2919	"gene-Zfp131"	"Zfp131"	chrNC_000079.7	-	120237302	120237985	120237302	120237525	120237620	120237985	2919	63,79,80,55	6,6,3,7	72,56,65,69	8,6,4,3	78	39	0.981879951645995	0.999202115572178	0.84,0.868,0.93,0.797	0.818,0.824,0.89,0.92	-0.004
2920	"gene-Zfp131"	"Zfp131"	chrNC_000079.7	-	120237302	120237985	120237302	120237525	120237627	120237985	2920	64,84,86,57	38,71,54,41	75,60,65,71	54,38,51,64	78	39	0.435158265416844	0.794674347221903	0.457,0.372,0.443,0.41	0.41,0.441,0.389,0.357	0.021
2922	"gene-Zfp276"	"Zfp276"	chrNC_000074.7	+	123991554	123991809	123991554	123991665	123991733	123991809	2922	31,32,20,19	23,22,19,20	17,44,31,36	25,25,34,28	78	39	0.734396300614563	0.973674173991381	0.403,0.421,0.345,0.322	0.254,0.468,0.313,0.391	0.016
2923	"gene-Zfp276"	"Zfp276"	chrNC_000074.7	+	123994243	123995153	123994243	123994438	123994508	123995153	2923	45,40,29,26	22,20,20,15	25,16,39,44	22,24,37,22	78	39	0.0712533239536367	0.466523540483171	0.506,0.5,0.42,0.464	0.362,0.25,0.345,0.5	0.108
2924	"gene-Zfp276"	"Zfp276"	chrNC_000074.7	+	123994243	123995153	123994243	123994665	123994722	123995153	2924	60,68,78,50	0,1,0,0	68,73,103,86	0,0,0,0	78	39	0.281352540446428	0.704875803492903	1.0,0.971,1.0,1.0	1.0,1.0,1.0,1.0	-0.007
2925	"gene-Tcf25"	"Tcf25"	chrNC_000074.7	+	124127796	124130554	124127796	124127928	124129885	124130554	2925	168,247,214,198	6,1,2,1	251,215,262,245	6,6,4,2	78	39	0.250589439239131	0.681100871748244	0.933,0.992,0.982,0.99	0.954,0.947,0.97,0.984	0.011
2926	"gene-Tcf25"	"Tcf25"	chrNC_000074.7	+	124127796	124130554	124127796	124127928	124129888	124130554	2926	171,248,215,197	0,0,1,1	252,211,261,241	0,0,2,1	78	39	0.836533387877208	0.999202115572178	1.0,1.0,0.991,0.99	1.0,1.0,0.985,0.992	0.001
2928	"gene-Def8"	"Def8"	chrNC_000074.7	+	124186555	124187255	124186555	124186665	124187085	124187255	2928	3,6,2,6	2,0,0,0	6,0,1,4	0,0,1,0	78	39	0.690273907631589	0.955524452297636	0.429,1.0,1.0,1.0	1.0,NA,0.333,1.0	0.08
2930	"gene-Tbrg4"	"Tbrg4"	chrNC_000077.7	-	6565597	6566714	6565597	6565766	6566557	6566714	2930	63,80,68,61	6,0,6,6	83,84,95,81	7,5,2,6	78	39	0.999202115572178	0.999202115572178	0.84,1.0,0.85,0.836	0.856,0.894,0.96,0.871	-0.014
